test_ID,test_file,has_requires,has_ensures,#_char,#_hint_char,#_lemma,#_function,#_method,verifies_without_hints
245,MFES_2021_tmp_tmpuljn8zd9_FCUL_Exercises_8_sum_no_hints.dfy,False,True,228,0,0,1,1,False
246,MFES_2021_tmp_tmpuljn8zd9_PracticalClasses_TP3_2_Insertion_Sort_no_hints.dfy,True,True,752,0,0,0,2,False
247,MFES_2021_tmp_tmpuljn8zd9_TheoreticalClasses_Power_no_hints.dfy,False,True,2730,0,4,2,4,False
248,MFS_tmp_tmpmmnu354t_Praticas_TP9_Power_no_hints.dfy,False,True,2069,0,3,2,3,False
249,MFS_tmp_tmpmmnu354t_Testes anteriores_T2_ex5_2020_2_no_hints.dfy,False,True,891,0,0,0,2,False
250,MIEIC_mfes_tmp_tmpq3ho7nve_TP3_binary_search_no_hints.dfy,True,True,1341,0,0,0,3,False
251,MIEIC_mfes_tmp_tmpq3ho7nve_exams_appeal_20_p4_no_hints.dfy,False,True,261,0,0,1,1,False
252,MIEIC_mfes_tmp_tmpq3ho7nve_exams_mt2_19_p4_no_hints.dfy,False,True,342,0,0,1,1,False
253,MIEIC_mfes_tmp_tmpq3ho7nve_exams_mt2_19_p5_no_hints.dfy,True,True,1202,0,0,0,1,False
254,MIEIC_mfes_tmp_tmpq3ho7nve_exams_special_20_p5_no_hints.dfy,True,True,1302,0,0,0,2,False
255,Metodos_Formais_tmp_tmpbez22nnn_Aula_2_ex1_no_hints.dfy,False,True,192,0,0,0,1,False
256,Metodos_Formais_tmp_tmpbez22nnn_Aula_2_ex2_no_hints.dfy,False,True,303,0,0,1,1,False
257,Metodos_Formais_tmp_tmpbez22nnn_Aula_4_ex1_no_hints.dfy,True,False,220,0,0,0,1,False
258,Metodos_Formais_tmp_tmpbez22nnn_Aula_4_ex3_no_hints.dfy,False,True,329,0,0,1,2,False
259,Metodos_Formais_tmp_tmpql2hwcsh_Arrays_explicacao_no_hints.dfy,False,True,1168,0,0,0,1,False
260,Metodos_Formais_tmp_tmpql2hwcsh_Arrays_somatorioArray_no_hints.dfy,True,True,993,0,0,2,1,False
261,Metodos_Formais_tmp_tmpql2hwcsh_Invariantes_fatorial2_no_hints.dfy,False,True,367,0,0,1,1,False
262,Metodos_Formais_tmp_tmpql2hwcsh_Invariantes_fibonacci_no_hints.dfy,False,True,791,0,0,1,1,False
263,Metodos_Formais_tmp_tmpql2hwcsh_Invariantes_multiplicador_no_hints.dfy,False,True,1249,0,0,0,1,False
264,Metodos_Formais_tmp_tmpql2hwcsh_Invariantes_potencia_no_hints.dfy,False,True,1330,0,0,2,1,False
265,Prog-Fun-Solutions_tmp_tmp7_gmnz5f_extra_mod2_no_hints.dfy,False,True,305,0,0,1,1,False
266,Prog-Fun-Solutions_tmp_tmp7_gmnz5f_extra_mod_no_hints.dfy,False,True,386,0,0,1,1,False
267,Prog-Fun-Solutions_tmp_tmp7_gmnz5f_extra_pow_no_hints.dfy,False,True,287,0,0,1,1,False
268,Prog-Fun-Solutions_tmp_tmp7_gmnz5f_extra_sum_no_hints.dfy,False,True,291,0,0,1,1,False
269,Prog-Fun-Solutions_tmp_tmp7_gmnz5f_mockExam2_p2_no_hints.dfy,True,True,294,0,0,0,1,True
270,Prog-Fun-Solutions_tmp_tmp7_gmnz5f_mockExam2_p3_no_hints.dfy,True,True,384,0,0,0,1,True
271,Prog-Fun-Solutions_tmp_tmp7_gmnz5f_mockExam2_p5_no_hints.dfy,False,True,377,0,0,1,1,False
272,Prog-Fun-Solutions_tmp_tmp7_gmnz5f_mockExam2_p6_no_hints.dfy,False,True,529,0,0,3,1,False
273,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_ArrayMap_no_hints.dfy,True,True,881,0,0,0,2,False
274,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_EvenPredicate_no_hints.dfy,True,True,1095,0,4,1,0,True
275,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_GenericMax_no_hints.dfy,True,True,571,0,0,0,1,False
276,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_InsertionSort_no_hints.dfy,True,True,856,0,0,0,2,False
277,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_MatrixMultiplication_no_hints.dfy,True,True,1807,0,0,2,1,False
278,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_Modules_no_hints.dfy,False,True,490,0,3,1,0,True
279,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_OneHundredPrisonersAndALightbulb_no_hints.dfy,True,True,791,0,0,0,2,False
280,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_Percentile_no_hints.dfy,True,True,2582,0,3,2,2,False
281,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_Refinement_no_hints.dfy,False,True,469,0,0,2,2,True
282,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_ReverseString_no_hints.dfy,True,True,1077,0,0,0,2,False
283,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_demo_no_hints.dfy,False,True,660,0,0,0,1,False
284,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_algorithms and leetcode_ProgramProofs_ch15_no_hints.dfy,True,True,2253,0,0,0,4,False
285,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_algorithms and leetcode_examples_bubblesort_no_hints.dfy,False,True,1457,0,4,2,1,False
286,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_algorithms and leetcode_examples_relativeOrder_no_hints.dfy,True,True,843,0,0,0,1,False
287,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_algorithms and leetcode_examples_simpleMultiplication_no_hints.dfy,True,True,709,0,1,1,2,False
288,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_algorithms and leetcode_heap2_no_hints.dfy,True,True,2352,0,0,1,1,True
289,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_algorithms and leetcode_leetcode_BoatsToSavePeople_no_hints.dfy,True,True,3378,0,0,4,1,False
290,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_algorithms and leetcode_leetcode_FindPivotIndex_no_hints.dfy,True,True,3461,0,2,3,1,False
291,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_algorithms and leetcode_leetcode_ReverseLinkedList_no_hints.dfy,True,True,7637,0,18,5,1,False
292,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_algorithms and leetcode_leetcode_lc-remove-element_no_hints.dfy,False,True,723,0,0,0,2,False
293,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_algorithms and leetcode_leetcode_pathSum_no_hints.dfy,False,True,2138,0,0,4,2,False
294,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_algorithms and leetcode_leetcode_stairClimbing_no_hints.dfy,True,True,5368,0,14,6,2,False
295,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_algorithms and leetcode_leetcode_validAnagram_no_hints.dfy,False,True,1696,0,0,0,3,False
296,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_algorithms and leetcode_lib_seq_no_hints.dfy,True,True,12495,0,30,2,1,False
297,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_algorithms and leetcode_math_pearson_no_hints.dfy,True,True,6807,0,10,4,1,True
298,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_basic examples_BubbleSort_no_hints.dfy,True,True,780,0,0,0,1,False
299,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_basic examples_BubbleSort_sol_no_hints.dfy,True,True,814,0,0,0,1,False
300,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_basic examples_add_by_one_details_no_hints.dfy,True,True,435,0,0,0,2,True
301,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_basic examples_add_by_one_no_hints.dfy,True,True,1204,0,0,5,2,False
302,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_basic examples_find_max_no_hints.dfy,True,True,311,0,0,0,1,False
303,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_basic examples_product_details_no_hints.dfy,False,True,447,0,0,0,1,True
304,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_basic examples_sumto_sol_no_hints.dfy,True,True,894,0,3,2,2,False
305,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny0_GhostITECompilation_no_hints.dfy,False,True,1581,0,1,10,1,False
306,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny0_ModulePrint_no_hints.dfy,False,True,803,0,0,0,3,True
307,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny1_BDD_no_hints.dfy,True,True,1579,0,0,0,1,False
308,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny1_ListContents_no_hints.dfy,True,True,2192,0,0,0,3,False
309,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny1_Queue_no_hints.dfy,True,True,4023,0,0,0,8,True
310,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny2_COST-verif-comp-2011-2-MaxTree-class_no_hints.dfy,True,True,5311,0,1,5,2,False
311,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny2_COST-verif-comp-2011-3-TwoDuplicates_no_hints.dfy,True,True,4536,0,0,2,4,False
312,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny2_Classics_no_hints.dfy,True,True,2195,0,0,1,3,False
313,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny2_MajorityVote_no_hints.dfy,True,True,14968,0,10,2,9,False
314,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny2_StoreAndRetrieve_no_hints.dfy,True,True,2589,0,0,0,9,False
315,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny3_CachedContainer_no_hints.dfy,False,True,5638,0,0,0,17,False
316,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny3_CalcExample_no_hints.dfy,True,True,5524,0,12,3,3,False
317,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny3_InfiniteTrees_no_hints.dfy,True,True,20608,0,34,14,0,False
318,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny3_Iter_no_hints.dfy,True,True,2240,0,0,0,4,False
319,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny3_Streams_no_hints.dfy,True,True,10216,0,21,16,2,False
320,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny4_ACL2-extractor_no_hints.dfy,True,True,6781,0,16,7,0,False
321,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny4_Bug170_no_hints.dfy,True,True,1621,0,5,0,0,True
322,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny4_ClassRefinement_no_hints.dfy,True,True,1754,0,0,0,5,True
323,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny4_NipkowKlein-chapter3_no_hints.dfy,False,True,7737,0,12,13,0,True
324,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny4_Primes_no_hints.dfy,True,True,5542,0,13,2,0,False
325,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from_dafny_main_repo_dafny0_snapshots_Inputs_Snapshots1_no_hints.dfy,False,True,77,0,0,0,2,False
326,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from_dafny_main_repo_dafny0_snapshots_Inputs_Snapshots5_no_hints.dfy,False,True,158,0,0,0,2,False
327,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_lightening_verifier_no_hints.dfy,True,True,14578,0,1,14,10,False
328,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_mathematical objects verification_examples_fast_exp_no_hints.dfy,True,True,2220,0,6,3,1,False
329,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_mathematical objects verification_examples_interval_example_no_hints.dfy,True,True,3897,0,7,7,0,False
330,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_mathematical objects verification_examples_library_no_hints.dfy,True,True,3629,0,3,2,1,False
331,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_mathematical objects verification_examples_logic_no_hints.dfy,True,True,8630,0,25,0,0,True
332,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_pregel algorithms_skeleton_nondet-permutation_no_hints.dfy,True,True,1684,0,3,0,1,False
333,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_vampire project_original_Searching_no_hints.dfy,True,True,435,0,0,0,1,False
334,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_variant examples_KatzManna_no_hints.dfy,True,True,1426,0,0,0,3,False
335,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_variant examples_SumOfCubes_no_hints.dfy,True,True,1887,0,0,3,7,False
336,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_verified algorithms_inductive_props_no_hints.dfy,True,True,3387,0,17,3,1,False
337,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_verified algorithms_lol_sort_no_hints.dfy,True,True,1836,0,0,0,3,False
338,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_04_Hoangkim_ex_04_Hoangkim_no_hints.dfy,True,True,652,0,0,0,3,False
339,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_05_Hoangkim_ex_05_Hoangkim_no_hints.dfy,True,True,1442,0,0,3,3,False
340,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_06_Hoangkim_ex06-solution_no_hints.dfy,True,True,483,0,0,2,1,False
341,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_06_Hoangkim_ex_06_hoangkim_no_hints.dfy,True,True,623,0,0,2,1,False
342,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_07_Hoangkim_ex07_Hoangkim_no_hints.dfy,True,True,985,0,0,0,3,False
343,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_10_Hoangkim_ex10_hoangkim_no_hints.dfy,True,True,3568,0,0,0,10,False
344,Programmverifikation-und-synthese_tmp_tmppurk6ime_example_DafnyIntro_01_Simple_Loops_no_hints.dfy,True,True,1543,0,0,0,2,False
345,ProjectosCVS_tmp_tmp_02_gmcw_Handout 1_CVS_handout1_55754_55780_no_hints.dfy,True,True,1392,0,2,0,2,False
346,QS_BoilerPlate1_tmp_tmpa29vtz9__Ex2_no_hints.dfy,True,True,1634,0,0,1,4,False
347,SENG2011_tmp_tmpgk5jq85q_ass1_ex7_no_hints.dfy,True,False,214,0,0,0,1,True
348,SENG2011_tmp_tmpgk5jq85q_ass1_ex8_no_hints.dfy,True,True,287,0,0,0,1,False
349,SENG2011_tmp_tmpgk5jq85q_ass2_ex1_no_hints.dfy,True,True,697,0,0,0,3,True
350,SENG2011_tmp_tmpgk5jq85q_ass2_ex2_no_hints.dfy,True,True,1375,0,0,0,2,True
351,SENG2011_tmp_tmpgk5jq85q_ass2_ex3_no_hints.dfy,True,True,2025,0,0,0,2,False
352,SENG2011_tmp_tmpgk5jq85q_ass2_ex5_no_hints.dfy,True,True,633,0,1,1,1,False
353,SENG2011_tmp_tmpgk5jq85q_exam_ex2_no_hints.dfy,True,True,850,0,0,0,2,False
354,SENG2011_tmp_tmpgk5jq85q_exam_ex3_no_hints.dfy,False,True,640,0,0,0,2,False
355,SENG2011_tmp_tmpgk5jq85q_exam_ex4_no_hints.dfy,False,True,152,0,1,0,0,False
356,SENG2011_tmp_tmpgk5jq85q_flex_ex1_no_hints.dfy,True,True,606,0,0,1,2,False
357,SENG2011_tmp_tmpgk5jq85q_flex_ex2_no_hints.dfy,True,True,778,0,0,1,2,False
358,SENG2011_tmp_tmpgk5jq85q_flex_ex5_no_hints.dfy,False,True,503,0,0,0,2,False
359,SENG2011_tmp_tmpgk5jq85q_p1_no_hints.dfy,True,True,782,0,0,0,2,False
360,SENG2011_tmp_tmpgk5jq85q_p2_no_hints.dfy,True,True,567,0,0,0,1,False
361,SiLemma_tmp_tmpfxtryv2w_utils_no_hints.dfy,True,True,1697,0,5,0,0,False
362,Simulink-To_dafny_tmp_tmpbcuesj2t_Tank_no_hints.dfy,True,True,1607,0,0,0,1,True
363,Software-Verification_tmp_tmpv4ueky2d_Best Time to Buy and Sell Stock_best_time_to_buy_and_sell_stock_no_hints.dfy,True,True,651,0,0,0,1,False
364,Software-Verification_tmp_tmpv4ueky2d_Contains Duplicate_contains_duplicate_no_hints.dfy,True,True,567,0,0,0,1,False
365,Software-Verification_tmp_tmpv4ueky2d_Counting Bits_counting_bits_no_hints.dfy,True,True,360,0,0,0,1,False
366,Software-Verification_tmp_tmpv4ueky2d_Longest Increasing Subsequence_longest_increasing_subsequence_no_hints.dfy,True,True,878,0,0,1,1,False
367,Software-Verification_tmp_tmpv4ueky2d_Non-overlapping Intervals_non_overlapping_intervals_no_hints.dfy,True,True,1744,0,0,0,2,False
368,Software-Verification_tmp_tmpv4ueky2d_Remove Duplicates from Sorted Array_remove_duplicates_from_sorted_array_no_hints.dfy,True,True,860,0,0,0,1,False
369,Software-Verification_tmp_tmpv4ueky2d_Remove Element_remove_element_no_hints.dfy,True,True,692,0,0,0,1,False
370,Software-Verification_tmp_tmpv4ueky2d_Valid Anagram_valid_anagram_no_hints.dfy,True,True,1597,0,0,0,2,False
371,Software-Verification_tmp_tmpv4ueky2d_Valid Palindrome_valid_panlindrome_no_hints.dfy,True,True,396,0,0,0,1,False
372,Software-building-and-verification-Projects_tmp_tmp5tm1srrn_CVS-projeto_aula1_no_hints.dfy,False,True,1425,0,3,11,1,False
373,Software-building-and-verification-Projects_tmp_tmp5tm1srrn_CVS-projeto_aula2_no_hints.dfy,True,True,1253,0,0,0,8,True
374,Software-building-and-verification-Projects_tmp_tmp5tm1srrn_CVS-projeto_aula3_no_hints.dfy,True,True,1644,0,0,3,5,False
375,Software-building-and-verification-Projects_tmp_tmp5tm1srrn_CVS-projeto_aula5_no_hints.dfy,True,True,10180,0,0,6,19,False
376,Software-building-and-verification-Projects_tmp_tmp5tm1srrn_CVS-projeto_handout1_no_hints.dfy,True,True,1521,0,1,2,3,False
377,Software-building-and-verification-Projects_tmp_tmp5tm1srrn_CVS-projeto_handout2_no_hints.dfy,True,True,6690,0,0,6,6,False
378,TFG_tmp_tmpbvsao41w_Algoritmos Dafny_div_ent_it_no_hints.dfy,True,True,411,0,0,0,2,False
379,TFG_tmp_tmpbvsao41w_Algoritmos Dafny_suma_it_no_hints.dfy,True,True,830,0,0,1,2,False
380,Trab1-Metodos-Formais_tmp_tmp_8fa4trr_circular-array_no_hints.dfy,True,True,4129,0,0,2,13,True
381,VerifiedMergeSortDafny_tmp_tmpva7qms1b_MergeSort_no_hints.dfy,True,True,2234,0,0,0,2,False
382,Workshop_tmp_tmp0cu11bdq_Lecture_Answers_max_array_no_hints.dfy,True,True,588,0,0,0,1,False
383,Workshop_tmp_tmp0cu11bdq_Lecture_Answers_selection_sort_no_hints.dfy,True,True,753,0,0,0,1,False
384,Workshop_tmp_tmp0cu11bdq_Lecture_Answers_sum_array_no_hints.dfy,True,True,379,0,0,1,1,False
385,Workshop_tmp_tmp0cu11bdq_Lecture_Answers_triangle_number_no_hints.dfy,True,True,199,0,0,0,1,False
386,Workshop_tmp_tmp0cu11bdq_Workshop_Answers_Question5_no_hints.dfy,True,True,298,0,0,0,1,False
387,Workshop_tmp_tmp0cu11bdq_Workshop_Answers_Question6_no_hints.dfy,True,True,318,0,0,0,1,False
388,WrappedEther_no_hints.dfy,True,True,20498,0,6,42,6,False
389,assertive-programming-assignment-1_tmp_tmp3h_cj44u_FindRange_no_hints.dfy,True,True,5280,0,0,0,3,False
390,assertive-programming-assignment-1_tmp_tmp3h_cj44u_ProdAndCount_no_hints.dfy,True,True,8060,0,10,4,2,False
391,assertive-programming-assignment-1_tmp_tmp3h_cj44u_SearchAddends_no_hints.dfy,True,True,1867,0,1,0,2,False
392,bbfny_tmp_tmpw4m0jvl0_enjoying_no_hints.dfy,True,True,1621,0,0,3,8,False
393,circular-queue-implemetation_tmp_tmpnulfdc9l_Queue_no_hints.dfy,True,True,7344,0,0,0,12,False
394,cmsc433_tmp_tmpe3ob3a0o_dafny_project1_p1-assignment-2_no_hints.dfy,True,True,5763,0,0,0,18,False
395,cs245-verification_tmp_tmp0h_nxhqp_A8_Q1_no_hints.dfy,True,True,1394,0,0,3,1,False
396,cs245-verification_tmp_tmp0h_nxhqp_A8_Q2_no_hints.dfy,True,True,1674,0,0,0,1,True
397,cs245-verification_tmp_tmp0h_nxhqp_Assignments_simple_no_hints.dfy,True,True,540,0,0,0,1,True
398,cs245-verification_tmp_tmp0h_nxhqp_SortingIssues_BubbleSortCode_no_hints.dfy,True,False,691,0,0,0,1,True
399,cs245-verification_tmp_tmp0h_nxhqp_SortingIssues_FirstAttempt_no_hints.dfy,True,True,762,0,0,0,1,False
400,cs245-verification_tmp_tmp0h_nxhqp_power_no_hints.dfy,True,True,2151,0,0,4,1,False
401,cs245-verification_tmp_tmp0h_nxhqp_quicksort-partition_no_hints.dfy,True,True,943,0,0,0,1,False
402,cs357_tmp_tmpn4fsvwzs_lab7_question2_no_hints.dfy,False,True,145,0,0,0,1,True
403,cs357_tmp_tmpn4fsvwzs_lab7_question5_no_hints.dfy,False,True,549,0,0,0,2,False
404,cs686_tmp_tmpdhuh5dza_classNotes_notes-9-8-21_no_hints.dfy,True,True,1630,0,0,0,4,True
405,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_ContainerRanks_no_hints.dfy,True,True,741,0,4,0,0,False
406,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_DividedConstructors_no_hints.dfy,False,True,2873,0,0,0,2,True
407,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_ForallCompilationNewSyntax_no_hints.dfy,True,False,2027,0,0,0,10,True
408,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_InSetComprehension_no_hints.dfy,True,True,1917,0,3,1,3,True
409,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_PrecedenceLinter_no_hints.dfy,True,True,11202,0,3,16,7,False
410,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_SeqFromArray_no_hints.dfy,True,False,1631,0,0,0,6,False
411,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_SharedDestructorsCompile_no_hints.dfy,True,False,1716,0,0,0,3,True
412,dafl_tmp_tmp_r3_8w3y_dafny_examples_uiowa_binary-search_no_hints.dfy,True,True,1596,0,1,0,1,False
413,dafl_tmp_tmp_r3_8w3y_dafny_examples_uiowa_fibonacci_no_hints.dfy,False,True,674,0,0,1,1,False
414,dafl_tmp_tmp_r3_8w3y_dafny_examples_uiowa_find_no_hints.dfy,True,True,967,0,0,0,1,False
415,dafl_tmp_tmp_r3_8w3y_dafny_examples_uiowa_modifying-arrays_no_hints.dfy,True,True,2052,0,0,0,8,False
416,dafleet_tmp_tmpa2e4kb9v_0001-0050_0001-two-sum_no_hints.dfy,True,True,2288,0,0,0,1,False
417,dafleet_tmp_tmpa2e4kb9v_0001-0050_0003-longest-substring-without-repeating-characters_no_hints.dfy,False,True,5173,0,0,1,2,False
418,dafleet_tmp_tmpa2e4kb9v_0001-0050_0005-longest-palindromic-substring_no_hints.dfy,True,True,13829,0,31,5,3,False
419,dafny-aoc-2019_tmp_tmpj6suy_rv_parser_split_no_hints.dfy,True,True,2139,0,0,4,0,False
420,dafny-duck_tmp_tmplawbgxjo_ex3_no_hints.dfy,True,True,895,0,0,0,1,False
421,dafny-duck_tmp_tmplawbgxjo_ex5_no_hints.dfy,True,True,505,0,2,1,0,False
422,dafny-duck_tmp_tmplawbgxjo_p1_no_hints.dfy,False,True,352,0,0,1,1,False
423,dafny-duck_tmp_tmplawbgxjo_p2_no_hints.dfy,False,True,1047,0,0,1,2,False
424,dafny-duck_tmp_tmplawbgxjo_p3_no_hints.dfy,True,True,701,0,0,0,2,False
425,dafny-duck_tmp_tmplawbgxjo_p4_no_hints.dfy,True,True,1106,0,0,0,2,False
426,dafny-duck_tmp_tmplawbgxjo_p6_no_hints.dfy,False,True,837,0,0,1,1,False
427,dafny-exercise_tmp_tmpouftptir_absIt_no_hints.dfy,False,True,781,0,0,0,2,False
428,dafny-exercise_tmp_tmpouftptir_appendArray_no_hints.dfy,False,True,426,0,0,0,1,False
429,dafny-exercise_tmp_tmpouftptir_countNeg_no_hints.dfy,True,True,467,0,0,1,2,False
430,dafny-exercise_tmp_tmpouftptir_filter_no_hints.dfy,False,True,913,0,0,0,2,True
431,dafny-exercise_tmp_tmpouftptir_firstE_no_hints.dfy,False,True,463,0,0,0,2,False
432,dafny-exercise_tmp_tmpouftptir_maxArray_no_hints.dfy,True,True,390,0,0,0,2,False
433,dafny-exercise_tmp_tmpouftptir_prac1_ex1_no_hints.dfy,True,False,368,0,0,0,1,True
434,dafny-exercise_tmp_tmpouftptir_prac1_ex2_no_hints.dfy,True,True,586,0,0,0,2,False
435,dafny-exercise_tmp_tmpouftptir_prac3_ex2_no_hints.dfy,False,True,431,0,0,0,2,False
436,dafny-exercise_tmp_tmpouftptir_prac4_ex2_no_hints.dfy,False,True,1006,0,0,0,2,False
437,dafny-exercise_tmp_tmpouftptir_reverse_no_hints.dfy,True,True,492,0,0,0,2,False
438,dafny-exercise_tmp_tmpouftptir_zapNegatives_no_hints.dfy,False,True,406,0,0,0,2,False
439,dafny-exercises_tmp_tmp5mvrowrx_leetcode_26-remove-duplicates-from-sorted-array_no_hints.dfy,True,True,1809,0,0,0,3,False
440,dafny-exercises_tmp_tmp5mvrowrx_paper_krml190_no_hints.dfy,True,True,2804,0,0,1,4,False
441,dafny-language-server_tmp_tmpkir0kenl_Test_LanguageServerTest_DafnyFiles_symbolTable_15_array_no_hints.dfy,True,False,147,0,0,0,2,True
442,dafny-language-server_tmp_tmpkir0kenl_Test_VSComp2010_Problem1-SumMax_no_hints.dfy,True,True,1097,0,0,0,3,False
443,dafny-language-server_tmp_tmpkir0kenl_Test_VSI-Benchmarks_b1_no_hints.dfy,False,True,1199,0,0,0,5,False
444,dafny-language-server_tmp_tmpkir0kenl_Test_VSI-Benchmarks_b2_no_hints.dfy,True,True,1250,0,0,0,3,False
445,dafny-language-server_tmp_tmpkir0kenl_Test_allocated1_dafny0_fun-with-slices_no_hints.dfy,True,True,1593,0,0,0,1,False
446,dafny-language-server_tmp_tmpkir0kenl_Test_comp_Arrays_no_hints.dfy,True,True,2367,0,0,0,7,False
447,dafny-language-server_tmp_tmpkir0kenl_Test_dafny0_FuelTriggers_no_hints.dfy,True,False,505,0,0,0,1,True
448,dafny-language-server_tmp_tmpkir0kenl_Test_dafny0_snapshots_Inputs_Snapshots0_no_hints.dfy,False,True,58,0,0,0,2,False
449,dafny-language-server_tmp_tmpkir0kenl_Test_dafny1_Cubes_no_hints.dfy,False,True,358,0,0,0,1,False
450,dafny-language-server_tmp_tmpkir0kenl_Test_dafny1_ListReverse_no_hints.dfy,True,True,669,0,0,0,1,False
451,dafny-language-server_tmp_tmpkir0kenl_Test_dafny1_MatrixFun_no_hints.dfy,True,True,2148,0,0,0,4,False
